PERMANENT_NAME,DISPLAY_NAME,MAIN_PIC_ID,CITY,STATE,COUNTRY_CODE,MEMBER_SINCE,PERSONAL_URL,OCCUPATION,LOAN_BECAUSE,OTHER_INFO,LOAN_PURCHASE_NUM,INVITED_BY,NUM_INVITED
jenny20086938,Jenny,,,,,1588820442,,,,,1,,0
matthew49458417,Matthew,,,,,1587760003,,,,,1,,0
karen92182334,Karen,,,,,1587759403,,,,,1,,0
gene2421,Gene,,,,,1588189382,,,,,1,,0
terra7349,Terra,,,,,1588239283,,,,,1,,0
mary70429129,Mary,,,,,1588268269,,,,,1,,0
larisa6077,Larisa,,,,,1587442430,,,,,1,Ethan,0
bonnie3312,Bonnie,,,,,1588252479,,,,,1,,0
rawan1150,Rawan,,,,,1588296747,,,,,1,Orwa,0
amanda18717368,Amanda,,,,,1588788527,,,,,1,,0
victoria70967518,victoria,,,,,1588791998,,,,,1,,0
sonia93984865,Sonia,,,,,1588796573,,,,,1,,0
daniel7474,Daniel,,,,,1588949493,,,,,1,,0
kristin3503,Kristin,,,,,1589008624,,,,,1,,0
chris46615955,Chris,,,,,1589032994,,,,,1,,0
ryan8451,Ryan,,,,,1589046512,,,,,4,,0
sandra6918,Sandra,,,,,1589058652,,,,,1,Bruce,0
gitanjali7299,Gitanjali,,,,,1589124443,,,,,2,,0
mark45656331,Mark,,,,,1588779023,,,,,1,,0
michelle1352,Michelle,,,,,1588711946,,,,,4,,0
xenia4328,Xenia,,,,,1588377253,,,,,1,,0
kyle6651,kyle,,,,,1587759451,,,,,1,,0
shariece6989,shariece,,,,,1587759899,,,,,1,,0
david51509567,David,,,,,1588124015,,,,,1,,0
karla2708,karla,,,,,1588134660,,,,,1,,0
selina6663,Selina,,,,,1588251722,,,,,1,,1
nic7269,Nic,,,,,1588277914,,,,,2,Anna,0
lorena6008,Lorena,,,,,1588655112,,,,,1,,0
diane86906729,Diane,,,,,1588788321,,,,,1,,0
michelle36727803,Michelle,,,,,1588793797,,,,,1,,0
kirk43456093,Kirk,3556782,Mineral Point,WI,US,1588791406,,Self-employed,,,1,,0
allen5366,Allen,,,,,1588971113,,,,,1,,0
jamie1259,Jamie,,,,,1589033157,,,,,1,,0
annie74628260,Annie,,,,,1589050417,,,,,2,,0
margaret4363,Margaret,,,,,1589046655,,,,,1,,0
carol68353822,Carol,,,,,1589070341,,,,,2,,0
gusta6050,Gusta,,,,,1589085276,,,,,1,,0
fanman1679,Fanman,,,,,1588704733,,,,,1,,0
callie7406,Callie,,,,,1588604036,,,,,1,,0
allea9151,Allea,,,,,1588362426,,,,,1,,0
terry4712,Terry,,,,,1588252654,,,,,1,,0
jenna3464,Jenna,,,,,1587769985,,,,,1,,0
catherine6914,Catherine,,,,,1510676573,,,,,2,,0
burgundy2954,Burgundy,2690487,,,US,1510679662,,,,,2,,0
nicole7506,Nicole,2690709,,,US,1510717144,,,,,1,,0
flora8434,Flora,,,,,1510748850,,,,,2,,0
jeff46477968,Jeff,,,,,1510771212,,,,,1,,0
ivory3321,Ivory,,,,,1510778752,,,,,7,,0
rachel28483506,Rachel,,,,,1510791897,,,,,2,,0
veena9156,Veena,,,,,1461902618,,,,,12,Peter Tan,0
ravisankar3021,Ravisankar,,,,,1461906889,,,,,1,,0
ivankristoffer7890,Ivan Kristoffer,,,,,1461911415,,,,,2,,0
ranganathan2327,Ranganathan,,,,,1461911796,,,,,6,,0
navin8631,Navin,2167979,,,US,1461915059,,,,,3,,0
khaled1654,Khaled,2167988,,,SA,1461915242,,,If you want happiness ( Give & Help ) then you will find what you are looking for.,I'm Khaled from the Great Kingdom of Saudi Arabia.\nI studied in Australia for 5 years and now I'm running my own business with full government support.\nI hope for everyone a better life.,19,,0
prashanth11617310,Prashanth,,,,,1461915928,,,,,4,,0
ranjani4030,Ranjani,2169519,,,,1461916453,,,,,4,,0
muthukumaran9041,Muthukumaran,2168043,,,,1461917378,,,,,1,,0
ursula9710,Ursula,,,,,1510845645,,,,,3,,0
stuart7244,Stuart,,,,,1510856084,,,,,1,,0
fabrizio6202,Fabrizio,,,,,1461927368,,,,,1,,0
leke4733,Leke,,,,,1461930241,,,,,2,,0
yuliya2884,Yuliya,,,,,1461932134,,,,,2,,0
sam15382170,Sam,2168318,,,,1461933973,,,,,11,,1
paulo7689,Paulo,,,,,1461935346,,,,,2,,0
eduardo9960,eduardo,,,,,1461936679,,,,,1,,0
ernestina9821,Ernestina,2168396,,,,1461938597,,,,,3,,0
carlo9465,carlo,2168425,,,,1461940406,,,,,1,,0
karthik7519,karthik,,,,,1461942594,,,,,4,,0
divya3275,Divya,2168477,,,US,1461943253,,,,,1,,0
helsing3822,Helsing,,,,,1461943522,,,,,1,,0
huong9882,Huong,,,,,1461943969,,,,,5,,0
marcos71562437,Marcos,2168600,,,,1461951526,,,,,1,,0
rodrigo4471,Rodrigo,,,,,1461952958,,,,,1,,0
gopalakrishnan8710,Gopalakrishnan,,,,,1461954509,,,,,4,,0
alex29967276,Alex,,,,,1461958222,,,,,4,,1
vieri9314,Vieri,,,,,1461958859,,,,,3,,0
yanfei2360,Yanfei,2168759,,,,1461962422,,,,,1,,0
michael9955,michael,,,,,1461969851,,,,,1,,0
paola9572,Paola,,,,,1461975854,,,,,4,,0
sen6892,Seán,,,,,1462009138,,,,,2,,0
craig6023,Craig,,,,,1462016424,,,,,7,,0
shavalee3028,Shavalee,,,,,1462062452,,,,,1,,0
megan2258,Megan,2169357,,,US,1462128322,,,,,1,,0
david98626428,David,,,,,1462137349,,,,,1,,0
davidschnall,David Schnall,570462,St. Louis,MO,US,1254459388,www.facebook.com/group.php?gid=47171892158&ref=ts,High School English Teacher - Teach For America,,"The Human Rights Group at University of California, Santa Barbara raised the funds for these loans.",105,,0
joshua6819,Joshua,,CUTTINGSVILLE,VT,US,1254462652,,,,,3,Andrew,0
rinella,Robert,398902,Greenville,IL,US,1254496960,,,"Micro-lending actually works.  The world is full of suffering but this is one way that a small and lasting improvement can be made.  Person to person, one soul at a time.",I teach at Greenville College.  I am also an entrepreneur who owns two businesses.  One of my businesses involves computer software.  My other business involves improving the environment.\r\n\r\nI have been married for 17 years.  My wife is a teacher.  We are blessed to have 3 wonderful boys.,31,,7
keith5826,Keith,843104,Portland,OR,US,1254503885,,Farmer,Everyone deserves creative opportunities,I work at a plant nursery.  I make new plants from seed and cuttings and sell my plants to nurseries which will be planted in gardens.,29,,3
joan2434,Joan,,North Eastham,MA,US,1254512675,,,,,1,,0
gujjar7133,Gujjar,,,,,1462163279,,,,,3,,0
jonathan11944497,Jonathan,,,,,1462164820,,,,,1,,1
ishan6703,Ishan,2169537,,,,1462171211,,,,,1,,0
Mar-78,Marc,2169580,,,,1462173751,,,,,1,,0
elbie6115,Elbie,2169590,,,,1462175011,,,,,1,,0
kumar1182,kumar,,,,,1462175476,,,,,1,,0
stan1052,Stan,,,,,1462177520,,,,,2,,0
ton7645,Ton,2187743,Teylingen,,NL,1462185731,,,,,5,,0
mallireddy3692,Mallireddy,,,,,1462188698,,,,,1,pavankishor,0
elizabeth91522082,Elizabeth,,,,,1462193976,,,,,1,,0
alejandro4666,Alejandro,,,,,1462194317,,,,,3,,0
amber8273,Amber,2169785,,,US,1462195924,,,,,1,,0
corey1684,Corey,,,,,1462196784,,,,,1,,0
wencimiguel6949,Wenci Miguel,,,,,1462198504,,,,,2,,0
debra3924,Debra,,Bellevue,WA,US,1254526207,,Vice President Sales and Marketing,,,1,,0
antonandangela3193,Anton and Angela,399182,Tipp City,Ohio,US,1254528298,,scientist and teacher,,,301,,2
susan2322,Susan,399208,Selbyville,DE,US,1254531061,,Professor,,,194,Alexandra,1
risto7006,Risto,399314,Helsinki,,FI,1254552768,,,It makes a difference.,,61,,0
kathie2805,Kathie,,Liberty,MO,US,1254576556,,Homemaker,,,18,,0
keely4858,Keely,172422,Boston,MA,US,1181331280,,analyst,,,26,,0
kari2239,Kari,399474,Helsinki,Helsinki,FI,1254585484,,,,,1,,0
david6248,David,178059,Washington,DC,US,1181342112,,Ph.D. student and Special Education Teacher,We are all accountable to each other.,"I teach children with disabilities, and I research ways to increase independence for persons with severe/profound disabilities.",85,,0
megan7574,Megan & Russell,42051,Boston,MA,US,1181344493,,graduate student & programmer,,,234,,0
wendy8080,Wendy,,Oxford,OH,US,1254593920,,designer,,,17,,0
lael4170,Lael,42005,Seattle,WA,US,1181347744,,retired,,,99,,1
catherine6977,catherine,399552,titusville,NJ,US,1254596608,,Pharmaceutical Researcher,,,22,,0
bhoutik5516,Bhoutik,,Fremont,CA,US,1254605362,,,,,1,,0
barb9469,Barb,399623,Maple Ridge,BC,CA,1254606542,,,,,119,,0
carol4828,Carol,43185,Wilmington,DE,US,1181402192,,,,,14,,0
leona1906,Leona,,Seekonk,MA,US,1181406869,,,,,1,,0
greg5956,Greg,,Alexandria,VA,US,1254616327,,Engineer,,,8,,0
7thgrade9287,7th Grade,,Burlington,MA,US,1254626212,,,,,3,,0
aaron9360,Aaron,,Boston,MA,US,1254633143,,Student,,,25,,1
rick1802,Ricardo,780349,Thousand Oaks,CA,US,1181431323,,Massage Therapist,,,2,,0
kishan3942,Kishan,,Crystal Lake,IL,US,1181448014,,Store Manager,,,20,,0
family5775,Team Devereaux,777013,Gympie,Queensland,AU,1181481317,bigfamilylittleincome.blogspot.com/,Family of 9,"it feels right. We have so much, others have so little. Helping them help themselves is the least we can do to make their lives a little better.",We work in retail and finance. And I blog :) http://www.bigfamilylittleincome.com/,256,,252
katherine6686,Kitty,57781,Manchester,MI,US,1181494033,,Scientist,,,129,,0
michael3454,Michael,601690,San Francisco,CA,US,1181504591,,lawyer,,I try to keep the big guys from picking on the little guys.,73,,3
courtney5298,courtney,47458,Long Beach,CA,US,1181528822,www.wokai.org,Finance,I believe in empowering people to help themselves.,,2,,0
kevin4919,Kevin,,Chicago,IL,US,1181530992,,,,,13,,0
ramon2176,Ramon,,,,,1462206916,,,,,3,,0
manuel2934,Manuel,2169933,,,,1462210146,,,,,6,,0
leonardo9242,Leonardo,2169973,,,,1462213294,,,,,1,,0
luz8062,Luz,,,,,1462218281,,,,,1,,0
melissa4314,Melissa,2170055,,,US,1462231682,,,,,1,,0
emile1795,Emile,,,,,1254665749,,,,,1,,0
maria2488,Maria,399949,STOCKTON,CA,US,1254679884,,,,,8,,0
bernice2049,Bernice,,,,,1254680606,,,,,1,,0
kristenAH,Kristen,954082,Austin,TX,US,1254686517,,,,,46,,0
bryan8589,Bryan,,,,,1254689560,,,,,5,Steven,0
kathy7909,Kathy,,Dayton,OH,US,1254693337,,Consultant,,,2,Meredith,0
eve5732,E&T,42958,Ocala,FL,US,1181534155,,Agricultural,It is exciting to be able to help people help themselves.,,3,,0
ana4958,Ana,400135,Pacific Grove,CA,US,1254708173,,"health counselor, yoga teacher ",,,5,Citizen K,1
lynette3736,Lynette,,Atlanta,GA,US,1181567102,,Registered Nurse,,,66,,0
ling5919,Ling,,Sunnyvale,CA,US,1181578600,,Healing Facilitator,,,8,,0
shaelyn9314,Shaelyn,,Los Angeles,CA,US,1181602551,,grad student,,,13,,0
jayeskenazi,jay,2261304,Seattle,WA,US,1181607999,,,together we can make a difference,trying to help make the world a better place.,606,,1
elizabeth1640,Elizabeth,,Arlington,VA,US,1181613252,,student,,,47,,0
nikki5515,Nikki,,Santa Rosa,CA,US,1181622477,,,,,1,,0
walid3274,Walid,42656,,,,1181641701,,International Entrepreneur,,,98,,0
jeffmac,Jeff,241005,Vancouver,British Columbia,CA,1181715996,,Filmmaker/Artist,I live in a part of the world with great surplus of resources.,Jeff is an entertainer and filmmaker.,8,,5
pushyami5250,Pushyami,2170217,,,US,1462245511,,,,,1,,0
isha2996,Isha,,,,,1462247864,,,,,1,,0
balram6148,Balram,,,,,1462248065,,,,,2,,0
justine5151,Justine,,,,,1462257788,,,,,1,,0
cynthia8964,"Holy Family Fraternity, Vernon, NY",2220356,,,,1462263983,,,We want to help people become sustainable and promote dignity by being able to provide for their family.,A Secular Franciscan fraternity,50,Cindy,0
denisaelena4218,Denisa Elena,,,,,1462266801,,,,,1,,0
diarmuid8378,Diarmuid,519848,Ottawa,Ontario,CA,1254748910,,Student,,,16,,0
bsmclassof20147632,BSM Class of 2014,400407,St. Louis Park,Minnesota,US,1254753325,,Students,,,159,,0
stevecycle,Steve,430694,St. Louis,MO,US,1254770111,,Software Engineer,,,5,,0
lily8493,Lily,,Waskatenau,Alberta,CA,1254771362,,visual artist,,,121,,0
les4789,Les,,Foster City,CA,US,1181759064,,IT Consultant,,,3,,2
leighellen5923,Leigh-Ellen,,Saskatoon,Saskatchewan,CA,1254790784,,,,,46,,2
jenna9056,Jenna,43028,New York,NY,US,1181768893,,Advertising Account Management,,,1,,0
marissa7022,Marissa,,,,,1254801063,,Writer,,,10,,0
patricia2477,Patricia,,Griffith,IN,US,1181781163,,,,,41,,0
brenda4028,BBG,1014201,San Diego,CA,US,1254804025,www.bgoodell.com,Energy Healing,"I\'ve been incredibly lucky and loved. I believe in sharing and helping. Sometimes kindness and ""yes"" make all the difference.\r\n",,15,,0
michael4917,Michael,,Austin,TX,US,1181790587,,Retired,,I am an artist who lives in central Texas,316,,2
elizabeth2329,Liz,52481,Seddon,VIC,AU,1181816828,,Physiotherapist,I can,,109,,0
laurence9885,Laurence,43263,wallingford,CT,US,1181847220,,entrepreneur,,,22,,3
scott3359,Scott,,Atlanta,GA,US,1181855956,,Sales,,,25,,0
joan7750,Joan,,Lake Orion,MI,US,1181866234,,Engineer,,,123,,1
tim35569130,The Henson Family,43314,Warsaw,IN,US,1181869410,,Family,We want to help someone obtain the opportunity to provide for their family.,,4,,1
william2799,William,,Waverly,IA,US,1181882225,,retired,,,250,,0
asami7716,Asami,,edogawa,Tokyo,JP,1181922478,,,,,9,,0
sarahandsteve1023,Sarah & Steve,,Newton,MA,US,1181927408,,,,,1,,0
yosuke8559,Yosuke,,Boston,MA,US,1181933245,,Student,,,1,,0
joe7986,Joe Gonzales,,San Francisco,CA,US,1181933587,,Mental Health Professional,I participate with Kiva in gratitude for all that I have and as an act for social justice.,,96,,2
pierluigi5525,Pier Luigi,,,,,1462275963,,,,,1,,0
salomi2754,Salomi,,,,,1462276706,,,,,2,,0
dario2922,Dario,,,,,1462280134,,,,,2,,0
reeshna3139,Reeshna,2170746,,,GB,1462281449,,,,,1,,0
marta7663,Marta,,,,,1462281778,,,,,1,,0
Jan-26,Jan,,,,,1462283209,,,,,1,Donna,0
ganesh4045,Ganesh,,,,,1462283661,,,,,3,,0
anwar4863,Anwar,,,,,1462283768,,,,,1,,0
guillermo3724,Guillermo,,,,,1462284019,,,,,1,,0
michael33094034,Michael,,,,,1462285883,,,,,1,,0
rakesh7292,Rakesh,,,,,1462286940,,,,,1,Shyam,0
valdecir8936,Valdecir,,,,,1462288602,,,,,2,,0
saravanan2738,Saravanan,,,,,1462289124,,,,,2,,0
geneva2686,GENEVA,858481,,,,1254862013,,TEACHER/OFFICE,,,13,Sheila,0
teresa3637,Teresa,,Ribeira Grande,"S. miguel, a",PT,1254869875,,,,,3,Inês,0
abe6718,Abe,,,,,1587818379,,,,,4,,0
tee5340,Tee,,,,,1587315180,,,,,1,,0
katya3843,Katya,2690372,,,US,1510667810,,,,,1,,0
jlouis4916,J.Louis,,,,,1510692252,,,,,1,,0
dennis7767,Dennis,,,,,1510699765,,,,,1,,0
john54407220,John,,,,,1510700758,,,,,1,,0
tracy5349,Tracy,,,,,1510707846,,,,,1,,0
anita3572,Anita,,,,,1461903773,,,,,1,,0
andrluiz5459,André Luiz,,,,,1461904408,,,,,1,,0
shirley64136600,SHIRLEY,,,,,1461910315,,,,,1,,0
milan9553,Milan,2167916,,,,1461912566,,,,,1,,0
soma2020,Soma,,,,,1461913334,,,,,7,,0
jangelo9381,Jangelo,,,,,1461925863,,,,,1,,0
anitha3513,Anitha,,,,,1461928277,,,,,3,,0
jorgen1639,Jorgen,2168262,,,,1461929807,,,,,1,,0
matthew67886881,matthew,2168277,,,,1461930691,,,,,8,,0
pavel5446,Pavel,2168324,,,RU,1461934800,,,,,1,,0
nancy4370,Nancy,,,,,1461937334,,,,,3,,0
nancy57623015,Nancy,,,,,1461940480,,,,,1,,0
anderson6917,Anderson,,,,,1461940609,,,,,2,,0
serena7816,serena,,,,,1510883614,,,,,1,,0
adriano7060,Adriano,,,,,1461941912,,,,,1,,0
deb3760,Deb,,,,,1461947044,,,,,3,,0
hanuman6757,Hanuman,,,,,1461951126,,,,,3,,0
renata4075,Renata,,,,,1461955866,,,,,1,,0
jamie6790,Jamie,,,,,1461957248,,,,,1,,0
charles7160,charles,,,,,1461957476,,,,,2,,0
suryajosephine8130,Surya Josephine,,,,,1461960540,,,,,1,,0
luiz2510,Luiz,2168828,,,,1461969015,,,,,8,,0
ankit9792,Ankit,2168845,,,US,1461971071,,,,,1,,0
patrick8799,Patrick,2169153,,,US,1462043007,,,,,1,Travis and Whitney,0
jonas8854,Jonas,2529579,,,,1462130682,,,,,6,Elisabeth,0
vijay9255,Vijay,2169418,,,,1462151244,,,,,1,,0
joan6862,Joan,,Laguna Beach,CA,US,1254460023,,ESL instructor at a University and mother of 2,,,1,,0
denise4277,Denise,,Los Angeles,CA,US,1254461483,,Fitness Trainer,,,4,,0
periago,Antonio Periago,770725,Murcia,Murcia,ES,1254462290,,,,,36,,0
ira1324,Ira,,Vancouver,British Columbia,CA,1254465815,,,,,2,,0
kathy5928,Kathy,398888,Edgewater,FL,US,1254495992,,Realtor,,,7,,0
kathryn9001,Kathryn,399066,Bloomington,IN,US,1254506250,,Graduate student,,,11,Rena,0
trevor5876,Trevor,399157,Orpington,Kent,GB,1254508235,,,I cant ignore God's call to show his love to mankind.,I design computer systems for the police.,5,,0
chere8573,Chere,399061,Steilacoom,WA,US,1254514233,,counselor,,,24,,1
julieann9503,Julie Ann,,,,,1462163942,,,,,2,,0
vaibhav3779,Vaibhav,,,,,1462169866,,,,,1,,0
fiorella2107,Fiorella,,,,,1462189205,,,,,1,,0
christelle4769,Christelle,,,,,1462193086,,,,,3,Martine,0
judy1313,Judy,,Keswick,VA,US,1254520223,,,,,102,,1
samantha7497,Samantha,459181,Calgary,Alberta,CA,1254527450,,,,,3,,1
john9558,John,399382,Edmond,OK,US,1254573871,,physician,,,2,,0
barbara3272,Barbara,,Sagle,ID,US,1181324983,,,,,12,,0
edward7891,Ed and Evan,,Jacksonville,IL,US,1181351890,,Teacher/Student,"Making a difference, however you can,\r\nis important.","It maybe only a small thing, but it\r\ncan lead to great things.",57,,0
erlend9982,Erlend,399630,Bergen,,NO,1254607805,,Photographer,,,4,Therese,0
ianchow,Ian,837686,Toronto,Ontario,CA,1254612709,www.ianchow.ca,Power Industry,,,35,,0
ann4512,Ann,,St Paul,MN,US,1181408363,,teacher,,,239,,5
fwesley9522,f wesley,,evansville,IN,US,1181413743,,lawyer,,,5,,0
jody8957,Jody,,San Diego,CA,US,1254624411,,"accountant, entrepreneur",,,1,,0
leslie3702,Leslie,,Scottsdale,AZ,US,1181417904,,Respiratory Therapist,,,16,,0
peter4450,Peter,42173,Palmer,Alaska,US,1181429769,,Teacher,,,120,,4
julie5494,Julie,752361,Washington,DC,US,1181477586,,,,,122,,0
steven1787,Steven W.,,Denver,CO,US,1181487909,,,,,290,,1
shoshanna1906,Shoshanna,,,,,1181502647,,Psychologist,,,1,,0
chris55998551,Chris,,,,,1462202966,,,,,4,,0
gabriela4222,Gabriela,,,,,1462204721,,,,,2,,0
debasish8528,Debasish,2169924,,,,1462209500,,,,,1,,0
ilocaleverywhere,iLocalEverywhere,2485250,North Royalton,OH,US,1462211220,ilocaleverywhere.com,Web Design,I would love to help other local businesses succeed in their business goals.,,4,,0
magda7167,Magda,,,,,1462212885,,,,,3,,0
william5227,William,,,,,1462235881,,,,,1,,0
david35026747,David,2170094,,,,1462238294,,,,,6,,0
heikki9587,Geezer,557204,Vaasa,,FI,1254655537,,CIO,I trust women. They will make the world better place.,,19,,0
cathy2488,Cathy,,Dallas,TX,US,1254683701,,,,,9,,1
nancy8590,Nancy,,,,,1254684184,,teacher,,,10,Sarah,0
caroline8380,Caroline,,Pittsburgh,PA,US,1254688821,,Teacher,,,19,dawn,0
susan58467486,Susan,,Sevierville,TN,US,1254705778,,Park Ranger,,,2,,1
antoni2593,Antoni & Mary,112971,Ellenville,NY,US,1181575552,,Lead Software Engineer & Music Teacher,We would like to help those in need.,Antoni develops web based software and Mary teaches music to children,11,,0
lee8428,Lee,2307286,minneapolis,MN,US,1181585463,,Retired,,,17,,0
kevin8184,Kevin,,Chestertown,MD,US,1181591999,,teacher,I have so much and so many are in need.,I am a professor at a small college,138,,1
morley3770,Morley,,New York,NY,US,1181611498,,Retired Entrepreneur,,,6,,0
mattaudreyderol9427,"Matt, Audrey, Derol",,Marshalltown,IA,US,1181618321,,Family,,,90,,0
etain3649,Etain,,Dublin,Dublin,IE,1254740825,,Lecturer,,,9,,0
bill3341,Bill,2245576,Milford,NJ,US,1181660767,,,Anytime my local community can add value to our global community it just seems like the right thing to do.,,17,,3
lolita9274,Lolita,,Waynesville,NC,US,1181678940,,Retired,,,4,,0
wglobke,Wolfgang,,Karlsruhe,,DE,1181683991,,Mathematician,,,558,,1
jack2148,Jack,42807,Pleasant Hill,CA,US,1181696221,community.webshots.com/user/nevadajackphotos,Retired Building Contractor,Others have helped me. Now it's my turn to help those less fortunate than I.,,34,,1
gretchen9156,gretchen,820356,los angeles,CA,US,1181705799,,,,,20,,0
terrill4980,Terrill,,New Market,MD,US,1181749605,,Tree Farmer,,,1,,0
ron6201,Ron,,,,,1462241221,,,,,1,,0
zhong3394,zhong,,,,,1462255839,,,,,1,,0
sam48098184,Sam,,,,,1462256506,,,,,1,Jessica,0
edouard2161,EDOUARD,2170401,,,,1462257689,,,,,1,,0
yogesh3062,Yogesh,2170425,,,,1462259373,,,,,1,,0
silviabiancamaria5564,Silvia Biancamaria,,,,,1462262827,,,,,1,,0
alexandra6267,Alexandra,,,,,1462264133,,,,,4,,0
rex3150,Rex,2170577,,,US,1462267229,,,,,1,,0
vanessa4190,Vanessa,2170591,,,,1462267855,,,,,1,,0
guobi8785,guobi,,,,,1462268142,,,,,1,,0
coln2859,Coln,,,,,1462268768,,,,,1,,0
mark70385855,Mark,,Milford,Ohio,US,1254752289,,,,,4,Delia,0
jeremy2438,Jeremy Gorven,400639,Cape Town,Western Cape,ZA,1254769396,,Student,"Living in a country where millions have grown up under oppression and without privilege or equal opportunity, I as privileged and fortunate South African acknowledge my responsibility and relish the opportunity to contribute meaningfully toward the support of entrepreneurial endeavor which would otherwise not have been possible.","I am a Finance Honours graduate from the University of Cape Town, South Africa. I am seeking an opportunity to use my energies, skills and passion for social upliftment anywhere in the world.",2,,0
harri3699,Harri,,Tampere,Tampere,FI,1254773394,,,,,2,,0
larry89137773,Larry,400589,Pittsburgh,PA,US,1254776316,,Commercial Finance Executive,"I make my living as a Lender to Small & Medium size businesses and I want to ""give back"" in a meaningful way to others who need capital who may not have access to it like we do here in the USA. \r\n\r\nI also want to set an Example for my new Grandson Noah that helping others meet their day to day needs is one of the great lessons of the Bible....Helping Others as you would have them help you..\r\nI praise God for the ability to do just that.\r\nThank You Lord !",Commercial Finance & Equipment Leasing Executive/Entrepreneur,21,,0
shekinah7852,shekinah,400611,Surrey,British Columbia,CA,1254781154,,Nurse Aid,I am a single parent of 2 and I know how hard it can be to get ahead and make a better life for your children. ,I work in a hospital emergency department helping the nurses.,1,,0
thomas9334,Thomas,,Massapequa Park,NY,US,1181756747,,Project Manager,,,25,,0
lindsay9464,Lindsay,,Southborough,MA,US,1181757994,,student,,,2,,0
celia9084,Celia,43048,Tucson,AZ,US,1181776041,www.litterboxmusic.com,music manager,"""when the power of love overcomes the love of power - then we will know peace""",,32,,0
harvestinvestmentc6129,Harvest Investment Club,,Minneapolis,MN,US,1181858982,,Investment Club,,We are a seven person investment club that formed nearly ten years ago. ,52,,0
danny1673,Danny,,Davis,CA,US,1181868493,,professor,,,16,,0
william4581,William N.,808165,Largo,FL,US,1181877152,,Owner Copier Company,It's the right thing to do.,"I own a small copier company, we sell and service most major brands of copy machines and supplies. I have 2 employees besides myself.",67,,0
joshmeredithandnoah,"Josh, Meredith & Noah",43328,Glen Ellyn,IL,US,1181879828,,,Kiva connects people from around the world to help them build better and healthier lives. We want to do our little part!,,38,,0
shana4099,Shana,2393475,Toronto,ON,CA,1181916010,,,its a tangible way of helping people help themselves.,,77,,0
matthew7238,Matthew,,Arlington,VA,US,1181926358,,,,,22,,1
nancy5885,Nancy,,Monterey,CA,US,1181937078,,teacher,,,11,,2
gianpaolo7382,Gianpaolo,,,,,1462269304,,,,,4,,0
ignacio8570,ignacio,,,,,1462274006,,,,,1,,0
thothathiri2672,thothathiri,,,,,1462280187,,,,,1,,0
raghupathi3268,Raghupathi,,,,,1462280554,,,,,1,,0
raghavendra1390,Raghavendra,,,,,1462280723,,,,,1,,0
dayanand1253,Dayanand,,,,,1462281159,,,,,1,,0
florence89195017,Florence,,,,,1462281885,,,,,1,,0
ramesh8378,Ramesh,,,,,1462282156,,,,,5,,0
ganapathy1719,ganapathy,,,,,1462283282,,,,,9,,0
andres8934,Andres,2170808,,,,1462284171,,,,,6,,0
xavier9593,Xavier,,,,,1462287942,,,,,2,,0
marie5303,Marie,,,,,1462290764,,,,,1,,0
lena1818,Lena,558586,Åkersberga,,SE,1254850649,,,,,58,,1
courtney4849,Courtney,,San Diego,CA,US,1254854023,,,,,5,,1
Mar-41,Marc,401142,Tulsa,OK,US,1254863245,,Consultant,,,1,,0
evalyn8166,Evalyn,789307,Parkville,MO,US,1254874185,,,,,41,,2
rishi4533,Rishi,,,,,1182012128,,Entrepreneur,,,1,,0
bianca3188,Bianca,,,,,1588253202,,,,,1,,0
karsti8468,Karsti,,,,,1587687727,,,,,1,,0
vikram1077,Vikram,,,,,1510683963,,,,,1,,0
shaheda7313,Shaheda,,,,,1510704961,,,,,1,,0
melinda3393,Melinda,,,,,1510706731,,,,,2,,0
ernie5106,Ernie,,,,,1510754780,,,,,2,,0
mike3092,Mike,,,,,1510764984,,,,,1,,0
kevin47623176,Kevin,2691481,,,US,1510791509,,,,,2,,0
umashankar6200,Umashankar,,,,,1461907138,,,,,2,,0
sanjay3000,Sanjay,2167957,,,US,1461914211,,,,,2,,0
satishkumar3496,Satish Kumar,,,,,1461914876,,,,,1,,1
margarita2368,Margarita,2168022,,,,1461916316,,,,,1,,0
liane7817,Liane,2168059,,,,1461918006,,,,,4,,0
lin9064,Lin,2168084,,,,1461918779,,,,,1,,0
richardace3428,Richard Ace,2168097,,,,1461919545,,,,,1,,0
abinaya2684,Abinaya,,,,,1461922437,,,,,1,,0
elly5462,Elly,,,,,1510849820,,,,,4,,0
anai2651,Ana I.,,,,,1461924157,,,,,1,,0
jean16099022,jean,2168213,,,,1461925277,,,,,4,,0
slavoljub4412,Slavoljub,,,,,1461926678,,,,,1,,0
bhavani5443,bhavani,,,,,1461926995,,,,,1,Sonam,0
ana52884929,Ana,2168414,,,,1461939686,,,,,1,,0
jibran7477,Jibran,2692476,,,US,1510866833,,,,,2,,0
tanya2559,Tanya,,,,,1510875031,,,,,1,,0
michel5806,Michel,,,,,1510877038,,,,,14,,0
hannah6145,Hannah,,,,,1510877925,,,,,4,,0
helen7882,Helen,,,,,1510888798,,,,,1,,0
jia2351,Jia,,,,,1461940835,,,,,1,,0
glaydson2273,Glaydson,,,,,1461940875,,,,,3,,0
daiana1846,Daiana,,,,,1461941519,,,,,1,,0
leandro34616871,Leandro,,,,,1461942757,,,,,2,,0
deepthi9874,deepthi,,,,,1461944465,,,,,1,,0
eddie5490,Eddie,,,,,1461944559,,,,,2,Don,0
